date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
9/5/2017 13:00,8,16,508,315,455,261,604,614,64,564,314,224,1111,296,154,1398,768,480,119,357,200,84,1577,2573,402,1806,765,0,0,0,1050,322,11002,1560,86,113,476,1086,996,186,9299,387,473,5870,1528,10145,340,0,0,0,1024,34,1804,635
9/5/2017 14:00,8,13,476,341,435,331,490,626,81,591,350,230,960,275,146,1359,863,560,45,124,204,67,1628,3159,417,1703,799,0,0,0,1044,325,10949,1569,87,114,518,1066,986,248,8391,365,485,5915,1580,10186,312,0,0,0,1070,26,2472,751
9/5/2017 15:00,8,12,285,332,428,196,566,595,67,538,371,202,730,194,150,1180,850,652,729,249,186,63,1603,3309,330,1716,835,0,0,0,1038,326,10891,1567,88,116,432,1047,974,236,8546,335,472,5764,1306,10853,320,0,0,0,1059,12,2566,655
9/5/2017 16:00,9,13,433,322,443,278,621,594,76,505,411,219,884,275,145,1427,856,622,907,375,184,69,1441,3285,340,1911,791,0,0,0,1038,324,11656,1554,87,114,433,1115,979,252,8149,368,464,6221,1400,10677,310,0,0,0,972,33,2666,552
9/5/2017 17:00,10,13,476,322,451,251,623,595,76,566,395,215,993,272,140,1386,825,629,886,178,170,73,1354,3261,346,1817,851,0,0,0,1038,323,11392,1579,89,114,436,1050,939,251,8953,481,464,6910,1712,10663,340,0,0,0,937,28,2466,551
9/5/2017 18:00,10,12,428,318,444,289,590,518,74,530,418,224,963,265,157,1306,779,640,893,103,180,78,1484,3216,350,1644,886,0,0,0,1032,320,11261,1581,91,116,433,1025,934,303,8716,549,482,7465,1530,10851,330,0,0,0,985,19,2458,683
9/5/2017 19:00,10,16,411,324,440,348,832,487,81,525,406,250,1105,269,190,1239,730,612,163,356,165,73,1396,3413,359,1543,880,0,0,0,1056,324,11041,1583,87,116,480,1017,958,286,7930,694,499,8055,1482,11560,632,0,0,0,1025,25,2456,874
9/5/2017 20:00,11,16,407,310,460,255,969,542,104,618,497,352,1139,265,245,1230,759,535,22,159,153,84,1347,3651,318,1577,944,0,0,0,1014,320,10977,1551,92,115,506,1034,941,306,8371,725,562,8604,2141,11503,839,0,0,0,890,37,2580,1236
9/5/2017 21:00,11,16,364,239,513,185,1057,620,111,651,523,355,1186,295,232,1062,772,410,20,71,154,60,930,3529,383,1250,952,0,0,0,1002,324,10538,1533,89,116,451,909,888,277,8846,682,552,8537,2048,10495,887,0,0,0,718,39,2578,1196
9/5/2017 22:00,11,16,264,213,434,119,873,527,119,610,491,321,1188,240,220,1034,731,316,20,63,141,60,745,3430,390,1409,909,0,0,0,1008,318,10221,1521,92,114,338,617,799,294,7354,703,522,8351,2054,9681,875,0,0,0,429,23,2404,1023
9/5/2017 23:00,12,16,205,181,394,95,904,513,129,559,435,318,1123,217,208,965,740,366,22,55,124,52,536,3297,330,1294,897,0,0,0,1038,319,10188,1440,94,116,279,514,563,270,7420,304,492,8303,1490,8744,975,0,0,0,348,23,2332,885
10/5/2017 0:00,11,15,195,174,411,86,763,306,108,548,430,316,617,203,190,870,729,322,20,55,95,33,458,2821,185,1171,932,0,0,0,896,315,10124,1400,92,115,253,453,441,282,8345,566,462,8125,1779,8775,883,0,0,0,314,25,2866,807
10/5/2017 1:00,11,12,195,152,383,86,584,177,86,462,389,263,453,140,170,730,710,288,20,54,40,38,456,2090,188,996,957,0,0,0,575,306,10002,1408,92,116,217,462,329,242,8288,639,422,8489,2092,8891,876,0,0,0,256,31,2993,713
10/5/2017 2:00,11,12,213,137,350,96,483,158,77,395,316,217,390,115,150,669,747,332,20,56,16,29,436,2850,193,977,889,605,658,158,593,304,9949,1362,93,115,223,426,291,273,8009,622,414,8570,2086,9347,890,0,0,205,249,31,2679,767
10/5/2017 3:00,11,12,177,115,325,89,472,126,69,389,244,187,359,100,128,584,736,594,21,64,16,48,409,6080,185,1053,835,165,148,0,433,304,9890,1356,90,115,212,411,296,234,7619,527,424,8125,2008,9318,876,0,0,164,248,26,2606,712
10/5/2017 4:00,11,12,176,106,306,97,449,114,56,511,325,163,420,101,125,512,738,464,20,62,16,40,404,5887,189,956,824,110,138,204,350,304,9890,1350,93,116,211,405,296,231,6126,190,172,7696,1294,8752,796,0,0,82,250,34,2364,735
10/5/2017 5:00,12,12,182,102,296,84,422,114,56,533,330,160,427,96,116,499,709,320,20,61,16,32,418,5390,184,799,792,165,148,66,356,306,9919,1344,95,116,212,410,294,201,5554,145,78,7533,783,8108,654,0,0,82,247,24,2290,523
10/5/2017 6:00,12,12,201,101,294,81,397,114,53,515,335,157,402,91,120,454,647,309,21,56,19,34,424,1517,179,839,769,165,377,146,344,304,9891,1351,93,114,217,408,293,174,5515,138,79,7700,707,7909,801,0,0,82,246,19,2120,453
10/5/2017 7:00,11,12,170,96,304,102,419,121,62,507,327,158,417,93,136,538,647,335,20,53,16,28,463,955,182,1086,745,275,418,114,350,304,9900,1352,94,116,257,401,291,186,5529,116,76,8107,663,7752,668,0,0,82,325,20,2158,370
10/5/2017 8:00,11,12,207,97,334,102,362,357,61,544,249,150,400,97,159,492,721,347,20,58,16,46,546,1262,176,1163,758,385,450,146,332,303,9949,1381,94,116,264,447,519,235,5527,118,281,7484,684,8544,283,0,0,82,362,38,2103,464
10/5/2017 9:00,11,12,212,116,398,78,612,470,63,425,206,179,366,82,168,552,738,347,16,149,190,35,618,1394,205,1168,828,110,198,125,493,305,10089,1430,88,116,263,589,753,214,5959,90,390,7536,757,9364,181,0,0,0,766,34,1806,528
10/5/2017 10:00,8,13,428,214,445,141,732,525,61,439,247,223,944,123,150,1011,742,402,71,381,141,75,1023,1325,188,1261,839,0,0,0,979,308,10328,1487,86,116,474,844,1394,261,7249,394,392,6679,1377,10129,462,0,0,0,847,23,1716,498
10/5/2017 11:00,8,16,485,298,433,276,664,540,66,474,284,176,1037,206,132,1322,819,432,30,200,180,97,1643,1549,357,1477,831,0,0,0,1050,314,10890,1517,105,120,482,1037,1434,265,7623,449,414,6496,1426,10095,614,0,0,0,818,15,2117,490
10/5/2017 12:00,9,16,500,318,448,278,551,522,72,498,288,177,1201,230,147,1378,777,465,20,388,228,101,1682,2121,416,1621,892,0,0,0,1062,317,11232,1554,118,116,493,1002,1127,261,8334,408,447,6360,1362,9945,419,0,0,0,855,12,1938,513
10/5/2017 13:00,8,16,477,320,342,301,604,562,61,545,314,177,1167,240,146,1594,793,495,24,326,216,98,1766,2568,405,1578,900,0,0,0,1056,321,11046,1567,116,114,475,1070,985,246,8532,392,468,6669,1404,10050,413,0,0,0,1000,24,1806,486
10/5/2017 14:00,9,15,435,291,441,295,444,577,80,560,350,169,1060,210,136,1489,775,533,21,101,235,97,1741,3139,457,1431,893,0,0,0,930,318,10909,1576,116,113,475,1029,947,296,8492,393,508,6766,1352,10098,377,0,0,0,1073,26,2588,553
10/5/2017 15:00,8,16,303,281,407,163,579,592,66,459,323,149,953,135,130,1198,737,530,698,270,224,54,1653,3291,383,1308,930,0,0,0,912,322,10910,1591,115,116,470,1017,921,267,7679,436,416,6959,1226,10067,358,0,0,0,1002,17,2764,521
10/5/2017 16:00,9,15,421,289,418,247,515,581,75,452,318,164,1048,163,133,1350,731,513,881,160,206,78,1486,3224,352,1490,957,0,0,0,906,322,10919,1588,115,116,467,1112,877,312,8048,423,396,6848,1344,10022,334,0,0,0,968,35,2820,509
10/5/2017 17:00,14,13,411,283,426,309,563,549,73,475,275,145,1083,215,135,1290,751,552,863,72,189,78,1406,3219,376,1390,988,0,0,0,912,327,11075,1608,116,116,449,1006,902,302,8812,464,395,6999,1391,10201,330,0,0,0,1099,21,2686,510
10/5/2017 18:00,12,14,387,266,424,313,607,517,69,444,284,167,1014,226,147,1268,728,605,820,83,176,88,1516,3283,378,1433,1010,0,0,0,912,322,11041,1618,115,115,417,1000,846,331,8799,504,390,7194,1550,10698,354,0,0,0,1031,17,2705,803
10/5/2017 19:00,8,16,443,263,426,306,740,504,84,489,318,192,972,231,177,1261,735,635,148,102,169,77,1494,3453,437,1624,1002,0,0,0,906,324,10987,1603,115,115,483,1004,818,316,7720,689,422,7894,1327,11318,664,0,0,0,1005,113,2620,1008
10/5/2017 20:00,10,17,381,273,460,243,838,560,113,564,412,301,1027,216,266,1280,766,544,25,79,170,94,1342,3712,309,1530,1007,0,0,0,867,333,10904,1572,118,115,436,1026,793,329,8471,713,463,8212,1769,11209,823,0,0,0,790,124,2677,1054
10/5/2017 21:00,9,22,314,241,482,204,925,610,121,615,462,328,1105,162,230,1172,771,401,21,61,147,69,1091,3569,246,1202,997,0,0,0,949,320,10583,1566,115,114,409,927,891,271,8299,691,464,8251,1884,10239,865,0,0,0,720,120,2685,996
10/5/2017 22:00,9,16,261,239,429,169,868,543,128,582,445,320,1072,160,216,1157,770,288,20,61,144,51,907,3531,206,1330,970,0,0,0,855,321,10319,1534,117,116,302,605,731,313,7405,681,457,8126,1994,9483,820,0,0,0,397,86,2521,1009
10/5/2017 23:00,11,18,210,228,391,144,832,561,115,564,395,324,958,166,198,1056,736,304,20,53,113,56,513,3426,181,1289,944,0,0,0,801,313,10363,1460,118,116,261,515,538,294,7030,274,474,7931,1691,8465,933,0,0,0,351,140,2498,974
11/5/2017 0:00,9,15,199,213,396,130,739,330,100,556,401,297,507,159,199,936,783,317,21,55,89,50,433,2895,175,1029,934,0,0,0,778,309,10294,1404,120,114,239,471,390,289,8124,381,446,7911,1678,8525,837,0,0,0,294,123,2955,869
11/5/2017 1:00,9,12,195,183,369,132,634,195,91,484,395,286,450,137,178,919,839,309,19,58,38,32,423,2228,156,716,963,0,0,0,796,303,10003,1401,120,116,218,475,305,257,7679,456,440,7906,1861,8559,830,0,0,0,246,71,3113,773
11/5/2017 2:00,10,12,213,186,345,103,535,240,88,594,397,238,444,124,168,840,636,260,20,59,16,30,430,2449,159,483,942,605,679,138,676,298,9924,1383,116,116,212,449,285,295,7339,375,432,8011,1920,8925,828,0,0,204,233,104,2784,784
11/5/2017 3:00,10,12,176,145,327,96,458,155,68,609,341,205,397,104,149,787,632,263,22,63,16,28,420,3907,149,428,868,165,168,108,605,300,9919,1375,120,116,217,437,296,267,6846,156,435,7762,1863,9258,861,0,0,164,232,137,2606,693
11/5/2017 4:00,10,12,170,128,312,102,430,136,58,551,316,188,432,103,139,668,636,260,20,58,16,31,404,2859,147,419,824,165,189,114,298,300,9939,1379,114,115,219,435,310,284,6155,122,167,7669,1211,9027,905,0,0,164,231,133,2386,667
11/5/2017 5:00,9,12,180,117,302,84,423,128,57,532,320,171,408,92,124,634,637,251,20,52,17,26,406,1113,142,467,824,110,168,121,404,301,9881,1372,119,116,222,442,358,230,5746,96,92,7925,593,8675,817,0,0,41,230,88,1824,596
11/5/2017 6:00,10,12,186,117,294,77,433,113,57,525,293,156,412,93,121,550,644,249,20,53,17,30,402,1044,148,414,806,165,252,114,398,302,9890,1370,116,115,219,426,333,198,5460,90,82,8060,502,8255,809,0,0,82,229,24,1552,328
11/5/2017 7:00,10,12,154,113,290,92,427,117,56,488,227,155,425,90,138,566,636,256,21,54,16,32,400,1046,174,444,783,220,409,120,404,300,9817,1373,114,115,218,403,296,211,4884,92,80,7746,514,8456,724,0,0,82,233,20,1359,292
11/5/2017 8:00,9,12,170,120,327,97,338,111,55,475,208,152,397,93,164,565,657,271,20,50,16,33,402,1372,179,452,835,495,492,114,392,300,9880,1379,116,115,262,402,299,239,5191,97,76,7728,528,7962,382,0,0,123,240,36,1367,234
11/5/2017 9:00,9,12,175,122,375,64,518,109,48,287,138,151,297,72,151,470,620,325,18,71,173,25,405,1380,172,523,896,605,576,108,328,303,9754,1397,111,114,267,415,283,234,5534,60,52,7825,405,8774,199,0,0,123,663,36,2099,217
11/5/2017 10:00,8,13,168,149,393,70,766,408,62,311,189,194,296,72,136,672,222,363,13,95,93,47,405,1295,173,481,917,440,690,114,801,296,9798,1384,105,114,271,428,271,280,6293,45,48,6820,370,10310,207,0,0,123,521,20,2274,204
11/5/2017 11:00,8,20,134,178,423,113,722,447,80,386,243,210,354,90,129,702,107,426,20,223,83,78,400,1474,160,638,923,660,439,94,960,300,10124,1391,82,116,259,414,271,302,6722,45,45,6126,483,8484,184,0,0,164,370,18,2152,194
11/5/2017 12:00,8,13,123,182,420,116,629,431,75,349,222,176,361,105,164,706,84,468,13,314,94,62,422,2298,177,625,961,605,0,0,889,299,10226,1393,84,114,255,425,274,294,7264,48,44,5760,312,8268,144,0,0,123,529,25,2287,183
11/5/2017 13:00,8,12,144,198,436,118,763,481,87,357,230,203,416,129,184,802,75,511,12,146,83,84,438,2915,207,606,936,605,0,0,814,304,10348,1386,87,115,250,449,274,284,7749,48,44,5986,342,8710,154,0,0,123,655,29,2315,170
11/5/2017 14:00,8,13,177,215,383,116,563,450,83,406,243,237,461,150,179,908,60,476,12,192,88,69,448,3190,202,581,914,550,0,0,866,300,10363,1376,87,115,234,431,272,337,7449,44,45,6061,370,8599,171,0,0,123,560,23,2386,161
11/5/2017 15:00,8,13,131,184,326,81,717,230,89,362,215,221,420,101,167,812,34,493,17,59,83,36,438,3386,205,532,973,330,689,119,855,299,10773,1374,85,114,213,413,262,305,6829,45,44,5898,368,8229,170,0,0,0,690,18,2390,165
11/5/2017 16:00,8,13,119,196,320,72,780,183,86,349,222,224,425,101,176,803,32,499,13,66,84,78,420,3515,201,444,976,385,179,101,895,302,10910,1396,86,114,224,429,274,323,7054,46,47,5860,379,8345,98,0,0,0,713,43,2395,177
11/5/2017 17:00,8,14,140,190,353,73,788,219,87,381,252,223,413,105,185,847,51,518,12,60,89,71,408,3577,194,452,973,220,179,94,912,298,10958,1393,85,116,213,403,269,294,7575,45,46,6325,578,8204,104,0,0,0,651,19,2238,162
11/5/2017 18:00,10,19,166,196,359,81,692,217,81,365,331,240,403,104,191,803,63,502,13,53,80,59,420,3577,174,460,998,0,190,101,918,298,10377,1398,86,115,206,431,265,312,7359,45,45,6545,361,8919,100,0,0,0,610,20,2273,187
11/5/2017 19:00,8,16,138,204,185,83,762,274,95,388,347,268,467,106,224,822,41,499,13,47,89,66,488,3751,168,562,992,0,200,94,912,298,10178,1397,84,115,207,419,271,303,7137,73,48,7277,370,9209,115,0,0,0,720,34,2145,169
11/5/2017 20:00,9,15,165,246,200,71,944,328,121,505,468,365,596,144,261,967,56,461,26,55,79,56,511,4018,167,516,928,0,429,108,912,306,10207,1389,88,115,217,438,293,303,6930,91,69,8026,503,9578,134,0,0,0,598,31,2327,169
11/5/2017 21:00,10,20,171,249,207,73,885,364,140,544,438,349,670,152,241,1023,61,347,24,51,94,69,419,4237,157,581,937,0,502,101,600,300,9967,1374,87,115,211,446,296,269,6909,92,69,7863,547,8454,148,0,0,0,392,29,2435,193
11/5/2017 22:00,10,16,175,247,197,84,908,250,129,509,354,343,638,138,233,1052,40,270,27,49,89,52,402,4170,152,461,943,0,533,108,458,298,10245,1372,90,115,216,429,288,300,6298,90,64,7759,542,8493,157,0,0,0,502,23,2320,216
11/5/2017 23:00,10,16,128,211,183,82,808,252,104,500,337,303,584,136,203,860,40,246,24,40,78,37,396,4093,156,540,901,0,533,108,446,298,10222,1361,91,116,213,407,296,273,6195,98,73,7499,684,8647,154,0,0,0,305,39,2213,248
12/5/2017 0:00,9,14,127,180,175,70,708,224,98,624,317,295,541,134,177,844,40,243,24,39,87,30,372,3150,150,395,927,0,450,114,446,299,10119,1352,89,115,212,403,286,255,6678,101,74,7560,496,8297,141,0,0,82,279,19,2149,363
12/5/2017 1:00,9,12,143,160,157,68,607,184,97,629,287,293,481,119,171,883,60,247,23,37,37,35,390,2240,159,458,862,0,450,107,446,297,10051,1361,91,116,209,413,296,246,6906,94,67,7534,510,8529,159,0,0,123,244,20,1985,321
12/5/2017 2:00,11,12,160,151,137,75,500,157,88,580,273,234,450,110,154,796,75,284,25,37,15,26,406,3246,150,386,779,660,679,101,434,298,9914,1346,91,114,209,404,291,226,6200,92,62,7601,534,8559,322,0,0,164,245,41,2134,276
12/5/2017 3:00,10,12,130,143,124,81,452,127,76,594,256,221,479,100,150,727,42,315,23,46,16,27,398,6421,150,453,761,165,482,94,287,293,10056,1353,89,116,207,398,288,162,6307,94,63,7388,526,8262,377,0,0,164,244,38,2025,243
12/5/2017 4:00,9,12,131,136,114,70,409,122,55,525,316,199,427,97,127,635,40,272,23,48,15,31,394,6167,156,399,760,110,523,101,156,295,9891,1364,90,116,206,398,299,154,4875,97,63,7200,504,8034,254,0,0,82,241,24,2046,184
12/5/2017 5:00,10,12,143,130,105,68,411,123,53,520,310,188,399,101,122,581,40,259,25,45,16,25,398,3858,145,418,745,165,659,101,156,296,10027,1352,89,116,211,398,288,134,5140,96,65,7329,482,6868,157,0,0,164,242,22,1455,196
12/5/2017 6:00,10,12,149,131,101,71,405,116,55,483,317,175,430,97,125,559,40,259,23,47,16,32,398,3498,154,421,719,165,503,94,162,297,9895,1353,88,114,209,398,285,123,4950,90,65,7082,454,6635,145,0,0,82,243,23,1269,197
12/5/2017 7:00,10,12,123,128,96,88,409,124,55,301,304,166,333,93,138,534,40,260,24,43,16,26,392,2846,145,390,722,330,721,101,162,292,9876,1351,89,116,208,394,288,131,4840,91,64,7055,494,6306,163,0,0,164,228,41,1319,166
12/5/2017 8:00,9,12,136,117,94,73,304,124,59,275,200,153,302,101,154,556,65,271,23,39,16,26,396,1384,153,485,684,330,513,94,144,294,9841,1350,91,116,208,397,288,174,4677,90,64,6984,528,6949,162,0,0,164,232,33,1266,164
12/5/2017 9:00,9,12,132,127,79,64,450,112,53,250,146,143,251,74,140,435,68,334,23,37,16,26,388,1467,146,456,687,605,658,101,144,290,9831,1352,85,116,209,395,274,132,5146,66,47,6526,477,7110,138,0,0,123,582,19,1842,167
12/5/2017 10:00,9,15,143,152,85,62,589,146,58,259,176,152,261,79,131,540,70,371,16,41,16,33,399,1377,140,486,672,495,512,101,150,285,9806,1354,85,116,225,392,263,165,5532,44,43,5631,665,6949,98,0,0,205,503,33,1942,161
12/5/2017 11:00,8,18,103,146,115,73,601,187,70,287,174,185,323,86,142,581,61,425,16,40,16,27,392,1481,123,420,690,550,679,101,144,289,10119,1353,106,116,218,381,260,146,5680,44,45,4373,320,6698,98,0,0,123,354,19,1923,175
12/5/2017 12:00,10,12,103,153,126,64,589,194,96,329,193,186,407,98,156,689,38,458,16,30,16,32,498,2257,125,471,672,605,460,101,156,291,10260,1348,116,115,211,380,260,141,5863,44,47,5465,276,6542,85,0,0,82,498,14,1959,173
12/5/2017 13:00,9,13,119,165,151,67,601,253,96,332,174,189,415,105,153,733,32,474,17,26,16,22,492,2854,126,449,675,495,668,94,150,292,10001,1350,116,114,212,383,260,136,5850,45,46,4881,303,6030,90,0,0,0,594,19,1936,169
12/5/2017 14:00,8,14,136,169,182,64,556,280,110,378,236,234,547,101,169,857,32,470,17,33,16,31,483,3125,127,479,659,660,492,101,144,294,10017,1367,116,116,216,390,260,164,5976,44,45,4783,340,6430,86,0,0,0,656,30,1979,160
12/5/2017 15:00,8,15,96,144,116,80,486,228,93,331,212,171,443,95,149,682,32,481,16,47,16,19,504,3095,132,420,667,550,700,101,156,295,9944,1364,115,115,216,383,261,147,5524,44,46,4725,344,6105,93,0,0,0,546,30,2054,158
12/5/2017 16:00,8,16,118,148,128,68,425,203,73,282,189,147,436,84,136,737,32,488,18,45,17,19,496,3113,135,479,666,550,503,94,156,298,10606,1364,110,116,226,392,268,168,5889,44,46,4750,340,6428,85,0,0,0,701,20,1978,171
12/5/2017 17:00,11,16,116,135,122,70,348,201,90,272,184,188,427,76,113,650,52,493,16,39,16,21,492,3186,152,419,660,550,492,94,144,296,10270,1376,110,115,221,400,258,146,5899,46,44,4962,315,6137,91,0,0,0,673,19,1954,187
12/5/2017 18:00,9,15,130,135,115,75,405,175,82,303,184,170,364,83,124,566,62,496,19,43,16,29,502,3146,162,477,663,550,701,101,150,298,10036,1369,111,115,219,399,260,141,5800,44,48,5447,285,7163,85,0,0,0,555,20,1889,166
12/5/2017 19:00,8,16,113,142,119,79,589,165,79,323,251,174,492,89,173,647,35,466,19,48,16,24,502,3385,159,435,671,605,482,94,144,298,10105,1370,112,116,207,401,266,141,4919,73,43,6260,397,7465,95,0,0,0,683,31,1973,161
12/5/2017 20:00,9,16,140,175,178,77,711,222,102,453,415,278,557,127,197,825,61,454,25,55,16,39,473,3642,173,559,663,550,679,101,204,298,9977,1361,109,115,216,425,288,172,5170,92,62,6403,552,7254,114,0,0,0,574,20,2100,154
12/5/2017 21:00,10,18,143,172,173,68,813,254,109,502,488,280,496,133,205,838,61,350,24,58,16,35,388,3472,169,482,657,495,460,101,138,298,9943,1364,111,116,216,412,288,140,4772,91,63,6653,527,7719,143,0,0,0,431,26,2032,156
12/5/2017 22:00,10,16,174,173,189,68,895,259,124,487,477,316,544,134,219,898,40,285,24,59,16,57,386,3428,175,563,660,660,700,94,138,299,10260,1360,110,116,209,415,288,157,4787,92,62,6854,526,7672,601,0,0,0,395,35,1955,168
12/5/2017 23:00,9,16,171,169,195,77,796,227,120,457,399,299,542,130,201,825,40,263,26,57,16,51,382,3405,164,495,660,440,543,101,156,300,10149,1350,113,116,212,411,288,141,5099,90,63,6866,518,7371,753,0,0,123,283,24,2025,223
13/5/2017 0:00,10,13,164,170,184,71,610,223,108,643,334,277,493,115,202,860,40,257,22,58,17,35,370,2849,160,489,665,715,617,108,246,298,10266,1354,112,116,213,412,285,144,4953,90,63,7230,613,7262,744,0,0,164,254,20,2313,264
13/5/2017 1:00,10,12,171,162,167,66,533,174,82,619,322,247,406,125,178,880,59,252,20,61,16,34,390,2243,155,547,652,440,638,114,246,297,10030,1354,109,116,207,413,288,135,5068,93,62,7450,505,7661,759,0,0,123,228,19,2322,221
13/5/2017 2:00,10,12,190,137,146,68,470,188,70,584,267,207,387,144,137,787,71,288,20,55,16,28,400,2492,160,887,634,660,554,108,174,300,9977,1359,110,116,213,406,290,172,5061,92,63,7656,1037,8431,763,0,0,164,227,44,2217,220
13/5/2017 3:00,10,12,156,130,118,82,423,121,66,546,233,183,345,137,111,629,45,332,22,55,16,33,394,6229,157,1027,666,440,680,94,162,293,9914,1360,109,116,211,406,288,135,4859,92,62,7436,1175,9366,770,0,0,123,229,33,2129,226
13/5/2017 4:00,9,12,160,121,108,68,410,114,56,353,225,175,390,137,103,533,40,277,20,59,16,32,394,6178,155,959,631,715,534,126,162,296,9986,1358,112,116,208,399,280,139,4835,90,62,6952,797,8497,569,0,0,123,224,24,2093,200
13/5/2017 5:00,10,12,172,120,102,68,427,117,56,329,220,154,407,124,100,524,40,271,20,57,16,31,392,2657,160,793,647,550,691,120,150,295,9870,1361,107,116,207,398,285,130,4564,92,62,7033,472,7807,400,0,0,123,227,23,2029,185
13/5/2017 6:00,10,12,176,119,99,68,420,112,59,324,229,153,404,120,105,493,40,259,21,56,16,33,405,1331,153,769,616,495,554,114,156,289,9846,1355,109,116,211,401,285,122,5137,92,61,7063,440,7789,750,0,0,123,228,21,2013,169
13/5/2017 7:00,9,12,146,110,93,75,431,111,60,293,216,154,427,124,113,524,40,310,22,51,16,27,449,1306,162,858,670,660,722,223,156,290,9889,1351,111,116,248,398,283,125,4855,92,66,7100,467,8159,710,0,0,205,292,38,2049,160
13/5/2017 8:00,10,12,182,112,119,67,395,330,59,480,203,147,427,128,141,502,65,296,22,55,16,34,540,1479,157,990,690,605,513,0,144,295,9895,1389,110,116,261,446,510,167,4921,95,219,6774,505,9217,293,0,0,82,350,38,2061,291
13/5/2017 9:00,9,12,192,125,365,71,603,455,60,434,166,187,385,115,165,537,84,274,15,76,200,37,583,1485,168,1198,824,55,188,0,280,295,10397,1443,109,113,267,572,747,153,5279,65,381,6904,584,9719,172,0,0,123,737,16,1871,483
13/5/2017 10:00,9,12,416,198,430,129,695,573,54,453,237,209,911,156,177,1037,95,314,38,102,145,75,966,1463,195,1156,867,0,0,0,138,306,10465,1488,104,116,507,850,1569,186,6613,237,393,6416,1214,11373,292,0,0,82,855,34,1574,469
13/5/2017 11:00,9,13,492,266,445,264,636,593,70,500,308,178,982,217,150,1715,110,392,110,116,206,72,1507,1606,315,1411,867,0,0,0,256,314,10593,1526,92,114,548,1051,1590,191,7722,273,426,6122,1271,10620,317,0,0,0,967,18,2068,507
13/5/2017 12:00,10,12,492,278,452,270,536,556,74,533,308,170,986,272,159,1635,160,484,116,259,223,95,1475,2165,344,1505,895,0,0,0,327,317,10851,1560,94,115,433,1014,1549,189,7592,243,180,5833,1143,11156,247,0,0,0,825,12,1818,542
13/5/2017 13:00,11,13,534,274,440,266,628,546,70,510,334,201,918,278,158,1687,170,488,59,381,199,68,1384,2577,345,1520,853,0,0,0,216,320,10924,1572,91,115,508,1052,1285,181,7961,266,201,5573,1463,11049,249,0,0,0,1043,17,1675,516
13/5/2017 14:00,9,13,488,285,436,263,461,564,77,525,352,186,937,258,144,1663,336,509,15,245,200,73,1584,2958,340,1459,883,0,0,0,338,322,11060,1568,91,115,493,1117,1100,241,7857,295,194,5413,1515,10791,274,0,0,0,1112,33,2416,626
13/5/2017 15:00,8,16,282,284,426,188,510,565,68,457,326,154,946,176,139,1438,358,750,712,356,207,55,1491,3022,316,1387,926,0,0,0,191,323,11197,1561,91,115,486,1140,1071,286,7996,292,177,5348,1380,10802,289,0,0,0,1043,29,2621,564
13/5/2017 16:00,8,16,407,301,429,230,521,573,71,424,294,161,907,227,129,1746,506,588,881,319,201,79,1332,2968,311,1384,954,0,0,0,245,324,11781,1588,91,115,475,1134,1010,308,7455,331,164,5581,1288,10092,283,0,0,0,1006,19,2695,513
13/5/2017 17:00,9,16,404,291,430,305,515,556,64,506,271,173,963,239,134,1579,626,588,790,361,192,68,1275,3012,338,1440,925,0,0,0,298,323,11704,1610,91,115,431,1058,999,316,8650,419,203,5680,1633,10539,307,0,0,0,1040,14,2552,541
13/5/2017 18:00,10,16,404,288,433,311,535,520,65,456,283,176,995,244,159,1471,670,617,824,353,202,79,1447,2990,373,1657,910,0,0,0,138,320,11513,1621,92,115,430,1049,985,295,8181,503,194,5576,1677,11072,497,0,0,0,1100,49,2388,700
13/5/2017 19:00,10,16,393,288,450,300,752,503,85,502,443,217,1010,285,186,1439,675,609,165,367,211,63,1446,3159,376,1694,940,0,0,0,132,319,10958,1615,91,116,498,1046,1019,294,7892,661,394,7375,1527,11898,766,0,0,0,1021,101,2536,1102
13/5/2017 20:00,12,16,332,275,475,279,1015,584,113,624,461,332,935,285,265,1321,700,489,25,369,202,82,1412,3470,328,1703,941,0,0,0,138,323,10767,1587,95,116,476,1076,1005,304,8951,751,576,8444,2163,11713,857,0,0,0,840,134,2706,1284
13/5/2017 21:00,11,16,382,237,494,239,977,619,150,692,471,381,977,266,245,1134,690,359,22,359,210,56,1032,3292,272,1332,966,0,0,0,256,319,10572,1584,92,115,460,952,893,269,8592,723,558,8379,2102,10817,898,0,0,0,770,121,2704,1059
13/5/2017 22:00,11,16,244,228,447,180,867,589,149,615,425,372,973,217,219,983,668,273,20,195,182,54,725,3296,244,1383,977,0,0,0,132,313,10114,1545,90,115,336,609,796,294,8031,700,528,8220,2164,9986,876,0,0,0,421,110,2471,901
13/5/2017 23:00,13,16,178,209,411,125,812,556,126,587,420,332,946,207,208,958,660,338,23,151,175,58,578,3089,207,1282,895,0,0,0,150,309,10056,1449,92,114,266,518,551,273,6904,380,514,8089,1593,8980,946,0,0,0,340,99,2358,792
14/5/2017 0:00,11,14,191,188,417,101,769,327,111,553,438,343,629,185,204,854,638,317,28,337,117,34,538,2557,201,981,946,0,0,0,150,305,9928,1410,90,116,246,464,396,250,7657,543,447,8033,1890,9239,854,0,0,0,287,143,2957,706
